__time,/posePub_merged/header/seq,/posePub_merged/header/stamp,/posePub_merged/pose/orientation/pitch_deg,/posePub_merged/pose/orientation/roll_deg,/posePub_merged/pose/orientation/w,/posePub_merged/pose/orientation/x,/posePub_merged/pose/orientation/y,/posePub_merged/pose/orientation/yaw_deg,/posePub_merged/pose/orientation/z,/posePub_merged/pose/position/x,/posePub_merged/pose/position/y,/posePub_merged/pose/position/z
1617333612.887983,15043.000000000,1617333612.887619019,1.627226439,84.347839213,0.740966558,0.671361506,0.006725657,-0.648264218,-0.013725408,-0.012325249,-0.981999159,0.000000000
1617333612.897333,15044.000000000,1617333612.895617962,1.588211798,84.992802764,0.737182677,0.675522327,0.006480066,-0.634220594,-0.013442748,-0.012397100,-0.984172702,0.000000000
1617333612.904088,15045.000000000,1617333612.903616667,1.529469021,85.619907204,0.733483613,0.679548264,0.006120970,-0.618939432,-0.013031898,-0.012480481,-0.986301303,0.000000000
1617333612.911988,15046.000000000,1617333612.911617279,1.472595174,86.233098531,0.729844809,0.683465302,0.005766191,-0.605975000,-0.012642729,-0.012549912,-0.988385737,0.000000000
1617333612.919989,15047.000000000,1617333612.919615746,1.424779756,86.828081093,0.726293027,0.687246978,0.005474738,-0.593075330,-0.012304013,-0.012600094,-0.990409255,0.000000000
1617333612.927966,15048.000000000,1617333612.927615404,1.378750430,87.412194820,0.722786963,0.690941453,0.005208267,-0.578699408,-0.011963582,-0.012636931,-0.992401183,0.000000000
1617333612.937453,15049.000000000,1617333612.935620546,1.325707459,87.978761932,0.719368577,0.694508255,0.004880594,-0.568046546,-0.011600872,-0.012662104,-0.994349957,0.000000000
1617333612.943990,15050.000000000,1617333612.943616390,1.271024572,88.527945760,0.716038406,0.697949529,0.004546167,-0.557710473,-0.011226521,-0.012668979,-0.996259928,0.000000000
1617333612.951988,15051.000000000,1617333612.951621532,1.224163334,89.067821957,0.712747753,0.701316595,0.004262972,-0.547702900,-0.010898802,-0.012658620,-0.998139024,0.000000000
1617333612.960017,15052.000000000,1617333612.959614038,1.176588116,89.593867553,0.709526181,0.704582453,0.003979526,-0.537743915,-0.010564100,-0.012640601,-0.999990284,0.000000000
1617333612.967901,15053.000000000,1617333612.967615128,1.160253504,90.123220096,0.706266463,0.707852662,0.003908850,-0.524978812,-0.010402802,-0.012615575,-1.001806855,0.000000000
1617333612.976278,15054.000000000,1617333612.975674629,1.158121019,90.646057585,0.703030407,0.711067557,0.003896970,-0.517129258,-0.010359140,-0.012583306,-1.003597140,0.000000000
1617333612.983991,15055.000000000,1617333612.983616590,1.193323723,91.154801347,0.699864388,0.714180112,0.004129719,-0.506899125,-0.010533237,-0.012547116,-1.005345106,0.000000000
1617333612.991899,15056.000000000,1617333612.991617680,1.255533268,91.646916543,0.696785927,0.717176199,0.004519245,-0.497873064,-0.010885296,-0.012498423,-1.007078409,0.000000000
1617333612.999975,15057.000000000,1617333612.999614000,1.334706108,92.112786363,0.693858087,0.719999075,0.005023913,-0.486809931,-0.011334004,-0.012443435,-1.008789659,0.000000000
1617333613.008105,15058.000000000,1617333613.007618666,1.419963386,92.563845232,0.691011190,0.722719908,0.005556097,-0.476874854,-0.011831441,-0.012368439,-1.010471344,0.000000000
1617333613.016216,15059.000000000,1617333613.015699387,1.489721344,93.002444966,0.688234031,0.725354910,0.006007314,-0.464626643,-0.012220576,-0.012275596,-1.012175560,0.000000000
1617333613.023981,15060.000000000,1617333613.023615837,1.540864574,93.422374648,0.685566962,0.727868617,0.006325723,-0.455617961,-0.012513435,-0.012186628,-1.013825178,0.000000000
1617333613.031976,15061.000000000,1617333613.031617165,1.565819238,93.846074902,0.682869256,0.730396450,0.006481406,-0.447260671,-0.012645979,-0.012122480,-1.015498996,0.000000000
1617333613.040050,15062.000000000,1617333613.039615154,1.578595364,94.272501482,0.680146217,0.732931137,0.006571578,-0.437655258,-0.012694707,-0.012096746,-1.017184258,0.000000000
1617333613.047986,15063.000000000,1617333613.047614574,1.591425390,94.699493018,0.677410245,0.735458970,0.006666250,-0.427345867,-0.012740498,-0.012097548,-1.018870354,0.000000000
1617333613.056211,15064.000000000,1617333613.055619717,1.612631228,95.131743907,0.674630284,0.738006890,0.006817843,-0.415725304,-0.012833701,-0.012108022,-1.020574689,0.000000000
1617333613.063971,15065.000000000,1617333613.063611031,1.634843068,95.565423078,0.671831250,0.740552545,0.006968795,-0.404997042,-0.012940045,-0.012107897,-1.022286654,0.000000000
1617333613.072069,15066.000000000,1617333613.071616888,1.655797813,96.003967658,0.668991089,0.743116140,0.007103249,-0.395486030,-0.013046972,-0.012088829,-1.024021029,0.000000000
1617333613.079929,15067.000000000,1617333613.079622746,1.666355020,96.445612341,0.666122019,0.745687544,0.007175780,-0.386036414,-0.013088013,-0.012055344,-1.025770307,0.000000000
1617333613.087903,15068.000000000,1617333613.087614775,1.664987898,96.889662808,0.663228512,0.748262823,0.007169830,-0.377960648,-0.013060055,-0.012022039,-1.027528524,0.000000000
1617333613.096335,15069.000000000,1617333613.095688343,1.644016406,97.342822998,0.660267353,0.750880837,0.007048927,-0.370078551,-0.012905482,-0.012002781,-1.029315591,0.000000000
1617333613.103970,15070.000000000,1617333613.103615761,1.605150209,97.788349547,0.657348394,0.753444433,0.006858796,-0.357443751,-0.012604786,-0.011998435,-1.031050086,0.000000000
1617333613.112007,15071.000000000,1617333613.111615419,1.553333730,98.251555846,0.654303670,0.756098568,0.006581771,-0.346853657,-0.012230069,-0.012000127,-1.032800317,0.000000000
1617333613.120009,15072.000000000,1617333613.119618654,1.544066223,98.688426166,0.651418388,0.758587599,0.006553116,-0.336172687,-0.012133009,-0.011993358,-1.034525514,0.000000000
1617333613.127922,15073.000000000,1617333613.127612114,1.606499745,99.158730684,0.648294508,0.761249483,0.006920891,-0.326481876,-0.012519705,-0.011971755,-1.036235571,0.000000000
1617333613.136132,15074.000000000,1617333613.135637522,1.677445051,99.612191909,0.645271122,0.763802707,0.007337532,-0.316474901,-0.012963496,-0.011914818,-1.037930608,0.000000000
1617333613.143948,15075.000000000,1617333613.143617868,1.746433017,100.050531178,0.642338634,0.766259134,0.007728219,-0.308462236,-0.013407839,-0.011839660,-1.039608836,0.000000000
1617333613.151923,15076.000000000,1617333613.151616812,1.817876145,100.492565275,0.639371514,0.768724203,0.008131265,-0.300090650,-0.013870077,-0.011770997,-1.041283846,0.000000000
1617333613.160131,15077.000000000,1617333613.159622431,1.883614405,100.935376710,0.636390448,0.771182179,0.008513391,-0.289590420,-0.014285460,-0.011724594,-1.042955756,0.000000000
1617333613.167948,15078.000000000,1617333613.167613745,1.946310485,101.380630947,0.633383512,0.773642123,0.008869395,-0.279963024,-0.014688470,-0.011704583,-1.044615984,0.000000000
1617333613.175957,15079.000000000,1617333613.175628424,2.006963247,101.828230355,0.630351245,0.776103437,0.009201519,-0.271711379,-0.015088376,-0.011705665,-1.046272397,0.000000000
1617333613.183908,15080.000000000,1617333613.183611870,2.064734158,102.280774675,0.627276003,0.778579593,0.009523978,-0.262020220,-0.015464038,-0.011728730,-1.047918439,0.000000000
1617333613.191910,15081.000000000,1617333613.191613674,2.122347505,102.734556952,0.624182701,0.781050146,0.009846519,-0.251750416,-0.015838357,-0.011752285,-1.049568057,0.000000000
1617333613.199944,15082.000000000,1617333613.199615002,2.175665390,103.184123467,0.621109068,0.783485770,0.010149761,-0.240571813,-0.016180798,-0.011784201,-1.051189184,0.000000000
1617333613.208006,15083.000000000,1617333613.207612514,2.221877232,103.626887050,0.618072867,0.785873532,0.010390143,-0.232741868,-0.016494567,-0.011827148,-1.052792549,0.000000000
1617333613.216415,15084.000000000,1617333613.215876341,2.258572443,104.078696094,0.614966810,0.788298845,0.010596903,-0.221850226,-0.016729373,-0.011892857,-1.054434299,0.000000000
1617333613.223902,15085.000000000,1617333613.223614693,2.270047819,104.510990475,0.611988425,0.790610909,0.010652744,-0.213481822,-0.016803706,-0.011972889,-1.055942416,0.000000000
1617333613.239423,15086.000000000,1617333613.233185768,2.263481353,105.038835142,0.608342469,0.793421447,0.010612036,-0.203130681,-0.016752183,-0.012100708,-1.057768941,0.000000000
1617333613.241649,15087.000000000,1617333613.239615440,2.248786767,105.391787919,0.605898857,0.795292437,0.010548187,-0.193692416,-0.016632907,-0.012194169,-1.058986545,0.000000000
1617333613.248038,15088.000000000,1617333613.247611761,2.220551679,105.816403018,0.602952123,0.797534943,0.010393171,-0.185751565,-0.016433595,-0.012312187,-1.060451746,0.000000000
1617333613.257394,15089.000000000,1617333613.255635023,2.186893623,106.226897591,0.600096047,0.799693346,0.010206502,-0.178795738,-0.016199417,-0.012444469,-1.061870456,0.000000000
1617333613.264028,15090.000000000,1617333613.263612270,2.149849970,106.614326511,0.597393930,0.801721632,0.010008329,-0.171679643,-0.015937576,-0.012576038,-1.063212752,0.000000000
1617333613.272021,15091.000000000,1617333613.271611929,2.111018503,106.979013751,0.594844341,0.803623080,0.009794150,-0.166235155,-0.015668774,-0.012711541,-1.064480186,0.000000000
1617333613.279993,15092.000000000,1617333613.279619217,2.072230159,107.326364210,0.592410684,0.805426598,0.009595567,-0.159193055,-0.015389365,-0.012851777,-1.065689921,0.000000000
1617333613.287970,15093.000000000,1617333613.287614346,2.043321943,107.635836135,0.590236127,0.807027221,0.009392719,-0.160945726,-0.015220670,-0.012974648,-1.066772699,0.000000000
1617333613.297649,15094.000000000,1617333613.295636892,2.027848962,107.888297224,0.588455737,0.808328867,0.009148383,-0.179561552,-0.015227780,-0.013070589,-1.067698598,0.000000000
1617333613.303910,15095.000000000,1617333613.303614378,2.021586008,108.089911733,0.587028146,0.809366703,0.008817769,-0.218032412,-0.015396697,-0.013142030,-1.068438411,0.000000000
1617333613.311901,15096.000000000,1617333613.311632156,2.012309449,108.243118825,0.585938513,0.810156226,0.008335034,-0.276689623,-0.015642824,-0.013205144,-1.069000125,0.000000000
1617333613.320008,15097.000000000,1617333613.319624186,1.996958261,108.343689301,0.585218072,0.810677409,0.007683856,-0.355711432,-0.015945107,-0.013272064,-1.069368958,0.000000000
1617333613.327909,15098.000000000,1617333613.327611208,1.967040165,108.402760733,0.584791124,0.810987711,0.006899579,-0.443790431,-0.016186843,-0.013353350,-1.069585323,0.000000000
1617333613.336044,15099.000000000,1617333613.335615873,1.927471235,108.424812566,0.584626257,0.811109424,0.006026992,-0.538101630,-0.016389284,-0.013444575,-1.069665551,0.000000000
1617333613.343974,15100.000000000,1617333613.343619347,1.884675754,108.421025379,0.584644914,0.811098576,0.005152197,-0.630914550,-0.016559744,-0.013536989,-1.069650888,0.000000000
1617333613.351900,15101.000000000,1617333613.351618052,1.840409654,108.391771325,0.584845603,0.810956419,0.004352272,-0.712612433,-0.016662171,-0.013628764,-1.069542527,0.000000000
1617333613.359979,15102.000000000,1617333613.359619617,1.801388614,108.340169957,0.585206032,0.810698390,0.003691663,-0.778874067,-0.016722582,-0.013694185,-1.069352269,0.000000000
1617333613.367949,15103.000000000,1617333613.367615461,1.767704694,108.270133329,0.585699081,0.810344517,0.003204120,-0.824909962,-0.016717462,-0.013747773,-1.069094777,0.000000000
1617333613.376056,15104.000000000,1617333613.375617266,1.737238689,108.194723228,0.586232543,0.809961677,0.002883986,-0.849700740,-0.016626868,-0.013786708,-1.068817616,0.000000000
1617333613.383922,15105.000000000,1617333613.383613348,1.705659776,108.109261356,0.586839497,0.809526563,0.002683748,-0.856901238,-0.016438536,-0.013835669,-1.068503261,0.000000000
1617333613.391917,15106.000000000,1617333613.391620636,1.667851167,108.012603121,0.587526679,0.809033811,0.002488486,-0.859056864,-0.016180428,-0.013905521,-1.068147421,0.000000000
1617333613.399965,15107.000000000,1617333613.399611712,1.685853026,107.917762503,0.588193536,0.808546126,0.002583642,-0.860568536,-0.016313121,-0.013947360,-1.067798734,0.000000000
1617333613.407919,15108.000000000,1617333613.407612562,1.727390733,107.824499842,0.588846147,0.808064401,0.002815743,-0.859815432,-0.016600007,-0.013902609,-1.067457080,0.000000000
1617333613.416188,15109.000000000,1617333613.415615559,1.738292537,107.741798930,0.589427948,0.807638466,0.002892694,-0.858555649,-0.016668314,-0.013802727,-1.067155123,0.000000000
1617333613.423921,15110.000000000,1617333613.423616171,1.710047953,107.661636276,0.589996338,0.807227850,0.002752845,-0.859413395,-0.016471770,-0.013707620,-1.066862464,0.000000000
1617333613.431916,15111.000000000,1617333613.431624651,1.648038257,107.589030523,0.590515673,0.806857884,0.002444463,-0.859296086,-0.016032869,-0.013663354,-1.066596746,0.000000000
1617333613.440048,15112.000000000,1617333613.439617634,1.570118351,107.529176048,0.590946913,0.806553960,0.002058564,-0.858206321,-0.015477615,-0.013671260,-1.066376925,0.000000000
1617333613.447973,15113.000000000,1617333613.447613001,1.496575672,107.478966521,0.591309547,0.806298971,0.001704831,-0.855495061,-0.014945331,-0.013703212,-1.066192031,0.000000000
1617333613.456192,15114.000000000,1617333613.455617905,1.454022462,107.430916327,0.591652751,0.806053162,0.001496509,-0.854759148,-0.014641533,-0.013689957,-1.066015840,0.000000000
1617333613.463909,15115.000000000,1617333613.463612080,1.444977749,107.392009745,0.591927946,0.805852652,0.001481412,-0.850967394,-0.014557840,-0.013598963,-1.065874457,0.000000000
1617333613.471903,15116.000000000,1617333613.471614599,1.464473361,107.360625337,0.592146158,0.805689514,0.001577181,-0.852245545,-0.014701093,-0.013435747,-1.065761685,0.000000000
1617333613.480101,15117.000000000,1617333613.479818821,1.500977159,107.339086308,0.592293262,0.805576265,0.001770476,-0.851989119,-0.014956055,-0.013231886,-1.065685749,0.000000000
1617333613.487941,15118.000000000,1617333613.487613916,1.540675898,107.329932265,0.592352808,0.805526912,0.001971549,-0.852755997,-0.015238904,-0.013045991,-1.065654993,0.000000000
1617333613.496336,15119.000000000,1617333613.495619059,1.580604059,107.329757062,0.592348754,0.805523694,0.002160855,-0.855198858,-0.015532162,-0.012905203,-1.065656424,0.000000000
1617333613.503911,15120.000000000,1617333613.503612518,1.621118796,107.340654821,0.592267156,0.805577517,0.002374703,-0.854364596,-0.015812829,-0.012809931,-1.065697908,0.000000000
1617333613.511971,15121.000000000,1617333613.511622667,1.670383010,107.363828851,0.592098176,0.805694222,0.002633600,-0.853302227,-0.016154144,-0.012732280,-1.065784097,0.000000000
1617333613.520027,15122.000000000,1617333613.519623041,1.723338947,107.404890284,0.591803133,0.805902719,0.002928343,-0.849468870,-0.016507659,-0.012657490,-1.065935969,0.000000000
1617333613.528152,15123.000000000,1617333613.527624130,1.776114751,107.453826129,0.591452301,0.806151688,0.003207062,-0.847580251,-0.016870378,-0.012576362,-1.066116810,0.000000000
1617333613.536802,15124.000000000,1617333613.535624981,1.818752416,107.512243632,0.591035843,0.806449950,0.003431028,-0.845792441,-0.017162805,-0.012491542,-1.066332579,0.000000000
1617333613.544010,15125.000000000,1617333613.543618679,1.851523341,107.577453957,0.590572834,0.806783676,0.003608115,-0.843249094,-0.017382333,-0.012424354,-1.066572905,0.000000000
1617333613.552196,15126.000000000,1617333613.551656961,1.882620652,107.654520849,0.590026379,0.807178140,0.003780231,-0.839893690,-0.017586488,-0.012355003,-1.066856742,0.000000000
1617333613.560246,15127.000000000,1617333613.559630871,1.911169136,107.736434605,0.589445651,0.807597399,0.003928745,-0.837880602,-0.017779995,-0.012274999,-1.067158580,0.000000000
1617333613.568045,15128.000000000,1617333613.567622662,1.938608404,107.826635497,0.588806868,0.808058739,0.004094817,-0.832345797,-0.017948100,-0.012179285,-1.067491055,0.000000000
1617333613.576774,15129.000000000,1617333613.575639009,1.962507993,107.921634912,0.588134229,0.808544397,0.004238516,-0.827261476,-0.018093996,-0.012075910,-1.067841172,0.000000000
1617333613.584121,15130.000000000,1617333613.583626509,1.981312851,108.028701036,0.587376952,0.809091747,0.004363554,-0.820814222,-0.018197652,-0.011982334,-1.068235874,0.000000000
1617333613.591992,15131.000000000,1617333613.591637135,1.996389046,108.146412437,0.586544573,0.809693098,0.004473497,-0.813533623,-0.018271366,-0.011910857,-1.068669081,0.000000000
1617333613.600123,15132.000000000,1617333613.599622726,2.018935798,108.271134476,0.585660756,0.810328901,0.004608265,-0.807964211,-0.018407172,-0.011841750,-1.069127679,0.000000000
1617333613.608104,15133.000000000,1617333613.607623100,2.031341625,108.407339936,0.584696651,0.811022937,0.004705890,-0.800025553,-0.018459914,-0.011821989,-1.069627523,0.000000000
1617333613.616369,15134.000000000,1617333613.615630865,2.040585629,108.550561419,0.583682239,0.811751962,0.004774196,-0.793774738,-0.018499414,-0.011823281,-1.070152879,0.000000000
1617333613.624094,15135.000000000,1617333613.623623371,2.046219156,108.713148396,0.582530558,0.812578440,0.004838879,-0.784990836,-0.018501457,-0.011834897,-1.070749283,0.000000000
1617333613.632143,15136.000000000,1617333613.631644726,2.050953890,108.884725631,0.581313550,0.813449085,0.004877186,-0.779075951,-0.018512281,-0.011839632,-1.071378827,0.000000000
1617333613.640037,15137.000000000,1617333613.639608622,2.054152423,109.066428035,0.580023587,0.814369261,0.004910180,-0.772580874,-0.018509842,-0.011833679,-1.072045684,0.000000000
